2026-07-02T09:00:19+05:30 | API | service=api-gateway | user=trainer | ip=10.0.0.5 | GET /api/reports/export | status=204 | rt=262ms | risk=safe:10 | msg="GET /api/reports/export 204 in 262ms (next.js: 49ms, application-code: 168ms)"
2026-07-02T13:45:51+05:30 | WEB | service=auth-service | user=analyst | ip=192.168.1.10 | GET /SIEM-Learning-path | status=200 | rt=543ms | risk=safe:8 | msg="GET /SIEM-Learning-path 200 in 543ms (next.js: 21ms, application-code: 451ms)"
2026-07-02T13:46:16+05:30 | API | service=api-gateway | user=manager | ip=192.168.2.15 | DELETE /api/get-token | status=200 | rt=691ms | risk=safe:5 | msg="DELETE /api/get-token 200 in 691ms (next.js: 22ms, application-code: 575ms)"
2026-07-02T13:46:42+05:30 | WEB | service=nextjs-app | user=support | ip=10.0.0.8 | GET /admin | status=200 | rt=939ms | risk=safe:15 | msg="GET /admin 200 in 939ms (next.js: 109ms, application-code: 856ms)"
2026-07-02T13:47:04+05:30 | API | service=auth-service | user=student01 | ip=10.0.0.5 | GET /api/get-token | status=304 | rt=250ms | risk=safe:9 | msg="GET /api/get-token 304 in 250ms (next.js: 107ms, application-code: 207ms)"
2026-07-02T13:47:30+05:30 | WEB | service=nextjs-app | user=devops | ip=172.16.0.21 | GET /SIEM-Learning-path | status=200 | rt=935ms | risk=safe:7 | msg="GET /SIEM-Learning-path 200 in 935ms (next.js: 69ms, application-code: 931ms)"
2026-07-02T13:47:39+05:30 | API | service=nextjs-app | user=trainer | ip=172.16.0.33 | PATCH /api/verify-admin-access | status=200 | rt=455ms | risk=safe:23 | msg="PATCH /api/verify-admin-access 200 in 455ms (next.js: 31ms, application-code: 410ms)"
2026-07-02T13:48:34+05:30 | API | service=nextjs-app | user=student02 | ip=10.0.0.5 | GET /api/grad2it-aws/get-recordings-url | status=301 | rt=72ms | risk=safe:15 | msg="GET /api/grad2it-aws/get-recordings-url 301 in 72ms (next.js: 80ms, application-code: 51ms)"
2026-07-02T13:48:42+05:30 | WEB | service=api-gateway | user=trainer | ip=192.168.1.11 | GET /learning-paths | status=200 | rt=575ms | risk=safe:10 | msg="GET /learning-paths 200 in 575ms (next.js: 56ms, application-code: 484ms)"
2026-07-02T13:50:01+05:30 | WEB | service=nextjs-app | user=support | ip=10.0.0.8 | GET /SIEM-Learning-path | status=204 | rt=552ms | risk=safe:21 | msg="GET /SIEM-Learning-path 204 in 552ms (next.js: 87ms, application-code: 509ms)"
2026-07-02T13:50:16+05:30 | WEB | service=api-gateway | user=admin | ip=192.168.1.12 | GET /login | status=201 | rt=862ms | risk=safe:2 | msg="GET /login 201 in 862ms (next.js: 96ms, application-code: 802ms)"
2026-07-02T13:50:32+05:30 | API | service=auth-service | user=student02 | ip=192.168.1.12 | DELETE /api/verify-admin-access | status=200 | rt=141ms | risk=safe:2 | msg="DELETE /api/verify-admin-access 200 in 141ms (next.js: 116ms, application-code: 54ms)"
2026-07-02T13:51:22+05:30 | WEB | service=auth-service | user=student01 | ip=192.168.2.15 | GET /profile | status=200 | rt=186ms | risk=safe:16 | msg="GET /profile 200 in 186ms (next.js: 3ms, application-code: 94ms)"
2026-07-02T13:52:24+05:30 | WEB | service=auth-service | user=keerthi | ip=172.16.0.33 | GET /dashboard | status=200 | rt=466ms | risk=safe:21 | msg="GET /dashboard 200 in 466ms (next.js: 79ms, application-code: 426ms)"
2026-07-02T13:52:53+05:30 | WEB | service=nextjs-app | user=api_bot | ip=192.168.1.11 | GET /SIEM-Learning-path | status=200 | rt=683ms | risk=safe:5 | msg="GET /SIEM-Learning-path 200 in 683ms (next.js: 19ms, application-code: 612ms)"
2026-07-02T13:53:23+05:30 | WEB | service=nextjs-app | user=student02 | ip=192.168.1.12 | GET /admin | status=200 | rt=382ms | risk=safe:2 | msg="GET /admin 200 in 382ms (next.js: 56ms, application-code: 285ms)"
2026-07-02T13:53:45+05:30 | WEB | service=auth-service | user=student02 | ip=192.168.1.11 | GET /settings | status=200 | rt=377ms | risk=safe:8 | msg="GET /settings 200 in 377ms (next.js: 25ms, application-code: 301ms)"
2026-07-02T13:54:58+05:30 | WEB | service=auth-service | user=manager | ip=172.16.0.33 | GET /courses | status=201 | rt=818ms | risk=safe:20 | msg="GET /courses 201 in 818ms (next.js: 98ms, application-code: 703ms)"
2026-07-02T13:55:08+05:30 | API | service=auth-service | user=trainer | ip=192.168.2.15 | DELETE /api/learning-path-batches | status=200 | rt=507ms | risk=safe:6 | msg="DELETE /api/learning-path-batches 200 in 507ms (next.js: 32ms, application-code: 454ms)"
2026-07-02T13:55:25+05:30 | API | service=nextjs-app | user=keerthi | ip=192.168.2.15 | GET /api/get-token | status=200 | rt=55ms | risk=safe:23 | msg="GET /api/get-token 200 in 55ms (next.js: 36ms, application-code: 45ms)"
2026-07-02T13:56:34+05:30 | API | service=nextjs-app | user=john | ip=192.168.1.11 | GET /api/credits-based/per-hour-cost | status=200 | rt=120ms | risk=safe:8 | msg="GET /api/credits-based/per-hour-cost 200 in 120ms (next.js: 29ms, application-code: 80ms)"
2026-07-02T13:57:51+05:30 | WEB | service=nextjs-app | user=student01 | ip=10.0.0.5 | GET /SIEM-Learning-path | status=304 | rt=438ms | risk=safe:4 | msg="GET /SIEM-Learning-path 304 in 438ms (next.js: 48ms, application-code: 385ms)"
2026-07-02T13:58:13+05:30 | WEB | service=nextjs-app | user=manager | ip=10.0.0.5 | GET /reports | status=200 | rt=562ms | risk=safe:1 | msg="GET /reports 200 in 562ms (next.js: 72ms, application-code: 461ms)"
2026-07-02T13:58:21+05:30 | API | service=api-gateway | user=finance_user | ip=192.168.1.11 | GET /api/reports/export | status=200 | rt=64ms | risk=safe:5 | msg="GET /api/reports/export 200 in 64ms (next.js: 37ms, application-code: 53ms)"
2026-07-02T13:58:25+05:30 | WEB | service=api-gateway | user=trainer | ip=192.168.1.12 | GET /SIEM-Learning-path | status=200 | rt=213ms | risk=safe:18 | msg="GET /SIEM-Learning-path 200 in 213ms (next.js: 20ms, application-code: 211ms)"
2026-07-02T13:59:20+05:30 | WEB | service=api-gateway | user=trainer | ip=192.168.1.12 | GET /reports | status=301 | rt=736ms | risk=safe:12 | msg="GET /reports 301 in 736ms (next.js: 4ms, application-code: 705ms)"
2026-07-02T13:59:47+05:30 | API | service=auth-service | user=manager | ip=192.168.1.10 | POST /api/profile | status=200 | rt=370ms | risk=safe:3 | msg="POST /api/profile 200 in 370ms (next.js: 120ms, application-code: 268ms)"
2026-07-02T14:00:30+05:30 | WEB | service=auth-service | user=devops | ip=10.0.0.5 | GET /learning-paths | status=304 | rt=886ms | risk=safe:16 | msg="GET /learning-paths 304 in 886ms (next.js: 108ms, application-code: 884ms)"
2026-07-02T14:00:54+05:30 | API | service=nextjs-app | user=keerthi | ip=192.168.1.11 | DELETE /api/credits-based/get_usd_cost | status=200 | rt=668ms | risk=safe:5 | msg="DELETE /api/credits-based/get_usd_cost 200 in 668ms (next.js: 79ms, application-code: 626ms)"
2026-07-02T14:01:22+05:30 | API | service=api-gateway | user=support | ip=192.168.2.15 | PUT /api/credits-based/per-hour-cost | status=200 | rt=172ms | risk=safe:18 | msg="PUT /api/credits-based/per-hour-cost 200 in 172ms (next.js: 99ms, application-code: 74ms)"
2026-07-02T14:01:32+05:30 | API | service=nextjs-app | user=admin | ip=10.0.0.5 | PUT /api/lab-proxy | status=301 | rt=741ms | risk=safe:24 | msg="PUT /api/lab-proxy 301 in 741ms (next.js: 98ms, application-code: 685ms)"
2026-07-02T14:02:14+05:30 | API | service=auth-service | user=api_bot | ip=192.168.1.11 | PUT /api/auth | status=201 | rt=794ms | risk=safe:14 | msg="PUT /api/auth 201 in 794ms (next.js: 55ms, application-code: 737ms)"
2026-07-02T14:02:38+05:30 | API | service=nextjs-app | user=keerthi | ip=10.0.0.8 | DELETE /api/community-members-showcase/verify-hr | status=200 | rt=32ms | risk=safe:12 | msg="DELETE /api/community-members-showcase/verify-hr 200 in 32ms (next.js: 11ms, application-code: 17ms)"
2026-07-02T14:03:41+05:30 | API | service=nextjs-app | user=api_bot | ip=10.0.0.8 | GET /api/grad2it-aws/get-recordings-url | status=200 | rt=754ms | risk=safe:1 | msg="GET /api/grad2it-aws/get-recordings-url 200 in 754ms (next.js: 115ms, application-code: 669ms)"
2026-07-02T14:04:57+05:30 | API | service=auth-service | user=api_bot | ip=172.16.0.21 | PATCH /api/verify-admin-access | status=200 | rt=725ms | risk=safe:4 | msg="PATCH /api/verify-admin-access 200 in 725ms (next.js: 3ms, application-code: 616ms)"
2026-07-02T14:05:00+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/admin/config | status=404 | rt=231ms | risk=security_risk:86 | msg="GET /api/admin/config 404 in 62ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:05:05+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/private/keys | status=404 | rt=182ms | risk=security_risk:86 | msg="GET /api/private/keys 404 in 564ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:05:10+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/admin/config | status=404 | rt=464ms | risk=security_risk:75 | msg="GET /api/admin/config 404 in 562ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:05:15+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /.git/config | status=404 | rt=233ms | risk=security_risk:98 | msg="GET /.git/config 404 in 445ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:05:20+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/server-status | status=404 | rt=780ms | risk=security_risk:96 | msg="GET /api/server-status 404 in 767ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:05:25+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/private/keys | status=404 | rt=667ms | risk=security_risk:88 | msg="GET /api/private/keys 404 in 337ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:05:30+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/users/export | status=404 | rt=333ms | risk=security_risk:98 | msg="GET /api/users/export 404 in 192ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:05:35+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/.env | status=404 | rt=234ms | risk=security_risk:97 | msg="GET /api/.env 404 in 270ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:05:40+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/private/keys | status=404 | rt=358ms | risk=security_risk:79 | msg="GET /api/private/keys 404 in 380ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:05:45+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/users/export | status=404 | rt=474ms | risk=security_risk:98 | msg="GET /api/users/export 404 in 271ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:05:50+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/.env | status=404 | rt=181ms | risk=security_risk:91 | msg="GET /api/.env 404 in 495ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:05:55+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/private/keys | status=404 | rt=437ms | risk=security_risk:94 | msg="GET /api/private/keys 404 in 490ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:06:00+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/admin/config | status=404 | rt=759ms | risk=security_risk:90 | msg="GET /api/admin/config 404 in 764ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:06:05+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/users/export | status=404 | rt=87ms | risk=security_risk:92 | msg="GET /api/users/export 404 in 174ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:06:10+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /.git/config | status=404 | rt=228ms | risk=security_risk:94 | msg="GET /.git/config 404 in 234ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:06:15+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/admin/config | status=404 | rt=493ms | risk=security_risk:90 | msg="GET /api/admin/config 404 in 556ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:06:17+05:30 | API | service=auth-service | user=finance_user | ip=10.0.0.5 | PUT /api/credits-based/get_usd_cost | status=200 | rt=770ms | risk=safe:6 | msg="PUT /api/credits-based/get_usd_cost 200 in 770ms (next.js: 8ms, application-code: 702ms)"
2026-07-02T14:06:20+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/server-status | status=404 | rt=198ms | risk=security_risk:80 | msg="GET /api/server-status 404 in 554ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:06:25+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/debug | status=404 | rt=282ms | risk=security_risk:77 | msg="GET /api/debug 404 in 783ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:06:30+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/users/export | status=404 | rt=269ms | risk=security_risk:80 | msg="GET /api/users/export 404 in 212ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:06:35+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/private/keys | status=404 | rt=499ms | risk=security_risk:83 | msg="GET /api/private/keys 404 in 241ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:06:40+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/users/export | status=404 | rt=211ms | risk=security_risk:85 | msg="GET /api/users/export 404 in 699ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:06:45+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/server-status | status=404 | rt=368ms | risk=security_risk:93 | msg="GET /api/server-status 404 in 75ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:06:50+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/server-status | status=404 | rt=67ms | risk=security_risk:86 | msg="GET /api/server-status 404 in 130ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:06:55+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/debug | status=404 | rt=336ms | risk=security_risk:75 | msg="GET /api/debug 404 in 466ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:07:00+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/server-status | status=404 | rt=82ms | risk=security_risk:97 | msg="GET /api/server-status 404 in 295ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:07:05+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/admin/config | status=404 | rt=62ms | risk=security_risk:93 | msg="GET /api/admin/config 404 in 426ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:07:10+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /.git/config | status=404 | rt=84ms | risk=security_risk:86 | msg="GET /.git/config 404 in 545ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:07:15+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /wp-admin | status=404 | rt=511ms | risk=security_risk:82 | msg="GET /wp-admin 404 in 72ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:07:20+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/users/export | status=404 | rt=411ms | risk=security_risk:85 | msg="GET /api/users/export 404 in 49ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:07:25+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/users/export | status=404 | rt=351ms | risk=security_risk:90 | msg="GET /api/users/export 404 in 251ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:07:30+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/users/export | status=404 | rt=596ms | risk=security_risk:75 | msg="GET /api/users/export 404 in 196ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:07:32+05:30 | WEB | service=auth-service | user=guest | ip=172.16.0.33 | GET /profile | status=304 | rt=429ms | risk=safe:24 | msg="GET /profile 304 in 429ms (next.js: 112ms, application-code: 314ms)"
2026-07-02T14:07:35+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/users/export | status=404 | rt=578ms | risk=security_risk:94 | msg="GET /api/users/export 404 in 261ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:07:40+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/server-status | status=404 | rt=450ms | risk=security_risk:90 | msg="GET /api/server-status 404 in 416ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:07:45+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/private/keys | status=404 | rt=363ms | risk=security_risk:94 | msg="GET /api/private/keys 404 in 504ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:07:50+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/debug | status=404 | rt=26ms | risk=security_risk:94 | msg="GET /api/debug 404 in 77ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:07:55+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/private/keys | status=404 | rt=125ms | risk=security_risk:83 | msg="GET /api/private/keys 404 in 208ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:08:00+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /.git/config | status=404 | rt=388ms | risk=security_risk:77 | msg="GET /.git/config 404 in 728ms | possible endpoint probing from 103.14.88.2"
2026-07-02T14:08:05+05:30 | API | service=api-gateway | user=unknown | ip=103.14.88.2 | GET /api/server-status | status=404 | rt=578ms | risk=security_risk:83 | msg="GET /api/server-status 404 in 706ms | possible endpoint probing from 103.14.88.2"
